p,M_gut_GeV,inv_alpha_gut_BPR,inv_a3_SM_at_gut,ratio_BPR_SM,alpha_s_BPR,alpha_s_exp,alpha_s_err_pct,sin2_tw_BPR,sin2_tw_exp,sin2_tw_err_pct,SM_spread_at_gut,is_baseline
104033,6.79826335466449e+17,89.82386781156359,49.19898826324775,1.8257259139343547,0.020363843332149217,0.1179,82.72786825093365,0.2737277220879668,0.23122,18.384102624326097,14.027484931647763,0
104047,6.798034658763325e+17,89.82789691048305,49.19895078443084,1.8258091987382252,0.02036215711846263,0.1179,82.72929845762287,0.2737319787227765,0.23122,18.385943570096224,14.027425500952383,0
104053,6.797936658008974e+17,89.82962355652352,49.19893472362447,1.8258448899583368,0.020361434587445947,0.1179,82.72991129139444,0.27373380276964615,0.23122,18.386732449462045,14.027400033102275,0
104059,6.79783866431813e+17,89.83135013618963,49.19891866374419,1.8258805798182798,0.02036071213560402,0.1179,82.73052405801185,0.27373562668142626,0.23122,18.387521270403187,14.027374566720688,0
104087,6.797381453795877e+17,89.83940663053565,49.19884372987797,1.8260471145173898,0.020357341740127478,0.1179,82.73338274798348,0.27374413648407064,0.23122,18.391201662516494,14.027255743018543,0
104089,6.797348801784465e+17,89.83998203912797,49.19883837823032,1.8260590087200248,0.020357101063522866,0.1179,82.73358688420453,0.27374474421460443,0.23122,18.39146449900719,14.027247256834414,0
104107,6.797054968967736e+17,89.84516038480672,49.1987902180282,1.8261660497473824,0.02035493536947032,0.1179,82.73542377483435,0.2737502131145693,0.23122,18.393829735563234,14.0271708885139,0
104113,6.796957038807249e+17,89.8468863673905,49.19877416647789,1.8262017273716675,0.020354213629567772,0.1179,82.73603593760154,0.27375203581134,0.23122,18.394618031026724,14.027145435341268,0
104119,6.796859115701112e+17,89.84861228366364,49.1987581158526,1.8262374036370856,0.02035349196869929,0.1179,82.73664803333394,0.273753858373198,0.23122,18.39540626814202,14.027119983635451,0
104123,6.796793837548987e+17,89.84976285767631,49.19874741594958,1.826261187059169,0.020353010905354504,0.1179,82.73705605991985,0.2737550733394938,0.23122,18.395931727140287,14.027103016646379,0
104147,6.796402234453148e+17,89.85666568301835,49.19868322516225,1.8264038749122846,0.020350125262572783,0.1179,82.73950359408585,0.2737623618785409,0.23122,18.399083936744617,14.0270012283979,0
104149,6.796369605953702e+17,89.85724087059295,49.19867787659769,1.8264157645857246,0.020349884849376044,0.1179,82.73970750689055,0.27376296915941456,0.23122,18.399346578762454,14.026992747102675,0
104161,6.796173851403204e+17,89.86069184141314,49.19864578736714,1.8264870994576623,0.02034844255439363,0.1179,82.74093082748631,0.2737666125301298,0.23122,18.40092229484032,14.026941862751372,0
104173,6.795978125040864e+17,89.86414254719453,49.19861370183325,1.8265584288982921,0.0203470005750982,0.1179,82.74215388032384,0.2737702553617587,0.23122,18.402497777769522,14.026890984261918,0
104179,6.795880272427972e+17,89.86586780071157,49.19859766045229,1.8265940915821912,0.02034627970379805,0.1179,82.74276530636298,0.2737720765754598,0.23122,18.403285431822425,14.026865547214967,0
104183,6.795815041266267e+17,89.8670179329222,49.19858696671157,1.8266178659506511,0.020345799166754188,0.1179,82.74317288655286,0.2737732906430824,0.23122,18.403810502154837,14.026848589997535,0
104207,6.795423720027695e+17,89.87391810804567,49.19852281288807,1.8267604994941484,0.020342916680468948,0.1179,82.74561774345297,0.27378057379173576,0.23122,18.406960380475628,14.026746860363133,0
104231,6.795032511429807e+17,89.88081722379377,49.19845867383819,1.8269031113283405,0.020340035455212867,0.1179,82.74806153077789,0.2737878547862047,0.23122,18.41010932713636,14.02664515415546,0
104233,6.794999915795963e+17,89.88139210229984,49.19845332958402,1.826914994668183,0.020339795410001568,0.1179,82.74826513146601,0.27378846143854163,0.23122,18.41037169731927,14.02663667969528,0
104239,6.794902133585021e+17,89.88311669369666,49.19843729743675,1.8269506437835497,0.020339075326868072,0.1179,82.74887588900079,0.2737902813058481,0.23122,18.411158769071914,14.02661125729032,0
104243,6.794836949352883e+17,89.88426638452913,49.19842660985123,1.8269744091070421,0.020338595315190874,0.1179,82.74928302358705,0.273791494475972,0.23122,18.41168345124643,14.026594309833285,0
104281,6.794217855042486e+17,89.89518698087151,49.198325098237866,1.8272001496264614,0.020334036948862707,0.1179,82.7531493224235,0.2738030166107827,0.23122,18.416666642497493,14.026433341417807,0
104287,6.79412012908749e+17,89.89691104302935,49.19830907346989,1.8272357878963386,0.020333317495255618,0.1179,82.75375954600881,0.2738048354022399,0.23122,18.417453248957642,14.026407930714306,0
104297,6.793957268112932e+17,89.89978433301481,49.19828236757198,1.827295182001524,0.020332118580632403,0.1179,82.75477643712264,0.27380786642267246,0.23122,18.418764130556376,14.026365582790469,0
104309,6.793761860706488e+17,89.9032320385755,49.198250323874205,1.8273664499598794,0.020330680171296144,0.1179,82.75599646200497,0.27381150315449854,0.23122,18.420336975390764,14.026314770641143,0
104311,6.793729295537385e+17,89.90380663046082,49.19824498361631,1.8273783274261108,0.020330440466967435,0.1179,82.7561997735645,0.2738121092242233,0.23122,18.420599093600583,14.02630630251791,0
104323,6.793533920911525e+17,89.90725402754535,49.198212944219,1.8274495890629667,0.020329002424312202,0.1179,82.75741948743664,0.27381574532915354,0.23122,18.422171667309716,14.02625549718789,0
104327,6.793468802278769e+17,89.90840310115922,49.19820226523888,1.827473341738022,0.02032852314658312,0.1179,82.75782599950541,0.27381695724474836,0.23122,18.422695806914778,14.026238563376559,0
104347,6.793143255921838e+17,89.91414802870551,49.19814887647913,1.8275920960857954,0.020326127281421972,0.1179,82.75985811584226,0.27382301592759273,0.23122,18.425316117806727,14.02615390405753,0
104369,6.792785245002625e+17,89.92046660120735,49.19809016066117,1.8277227084946446,0.020323492836995288,0.1179,82.7620925894866,0.27382967875617104,0.23122,18.428197714804526,14.02606079754618,0
104381,6.792590006076659e+17,89.92391272105402,49.19805813906779,1.8277939439574376,0.020322056311831448,0.1179,82.76331101625831,0.27383331226599583,0.23122,18.42976916616029,14.026010020448112,0
104383,6.792557468983397e+17,89.92448704868323,49.198052802493464,1.8278058160083455,0.0203218169214665,0.1179,82.7635140615212,0.2738339177988022,0.23122,18.430031052159055,14.026001558165973,0
104393,6.792394795205354e+17,89.92735857679227,49.198026121155515,1.827865174007923,0.02032062010030672,0.1179,82.76452917700871,0.27383694523931107,0.23122,18.431340385481818,14.025959249187217,0
104399,6.792297200287931e+17,89.92908140563652,49.19801011357952,1.8279007870038733,0.020319902112124286,0.1179,82.7651381576554,0.27383876152482134,0.23122,18.43212590814866,14.025933865745287,0
104417,6.792004457597704e+17,89.93424949614582,49.19796209637089,1.8280076178761044,0.02031774861772996,0.1179,82.76696470082277,0.2738442095769729,0.23122,18.434482128264385,14.025857724171594,0
104459,6.791321636566131e+17,89.94630606467462,49.19785008839989,1.8282568425867576,0.020312726538254423,0.1179,82.77122431021678,0.2738569170086918,0.23122,18.43997794684361,14.02568011153187,0
104471,6.791126607873386e+17,89.94975020494064,49.19781809439416,1.8283280374824176,0.02031129236267644,0.1179,82.77244074412515,0.2738605464981061,0.23122,18.441547659417907,14.025629378179922,0
104473,6.791094105813709e+17,89.95032420267661,49.197812762417165,1.8283399027728893,0.020311053363828182,0.1179,82.77264345731282,0.27386115136094596,0.23122,18.44180925566385,14.025620923187837,0
104479,6.790996604301064e+17,89.95204615193192,49.19779676709859,1.8283754977435913,0.020310336419412732,0.1179,82.77325155266095,0.27386296586022885,0.23122,18.442594005807816,14.025595559182669,0
104491,6.790801622271482e+17,89.95548985267712,49.197764779216996,1.8284466836322153,0.020308902765117556,0.1179,82.77446754442956,0.27386659445728645,0.23122,18.444163332448074,14.02554483554185,0
104513,6.790444227903744e+17,89.96180261933449,49.19770614430731,1.828577177063041,0.020306275210778758,0.1179,82.77669617406383,0.2738732454952206,0.23122,18.447039830127395,14.02545185732793,0
104527,6.790216844083333e+17,89.9658193732432,49.197668837608965,1.828660208885125,0.020304603677521522,0.1179,82.77811392915902,0.2738774770376507,0.23122,18.448869923730943,14.025392699563405,0
104537,6.790054450374898e+17,89.96868826359513,49.19764219302638,1.8287195128295786,0.020303409985446934,0.1179,82.77912639063024,0.2738804991222706,0.23122,18.450176940693094,14.025350448868167,0
104543,6.789957023470287e+17,89.9704095099871,49.19762620750024,1.8287550933965793,0.020302693874272294,0.1179,82.77973377924319,0.27388231219480635,0.23122,18.450961073785287,14.025325100391,0
104549,6.789859603554912e+17,89.97213069052242,49.19761022289153,1.8287906726139842,0.02030197784113335,0.1179,82.78034110166807,0.27388412513368626,0.23122,18.451745149072853,14.025299753368614,0
104551,6.789827131802794e+17,89.97270440273378,49.19760489489247,1.828802532053231,0.020301739180759254,0.1179,82.78054352776994,0.2738847294169479,0.23122,18.452006494657862,14.025291304684394,0
104561,6.789664784688255e+17,89.97557285404821,49.19757825642594,1.8288618270005201,0.020300546008907336,0.1179,82.78155554800057,0.27388775061054815,0.23122,18.453313126264227,14.025249063687468,0
104579,6.789372608784974e+17,89.98073560556934,49.19753031360563,1.828968548461569,0.020298398845490964,0.1179,82.78337672138171,0.2738931878238574,0.23122,18.45566465870487,14.02517304007241,0
