p,z,inv_alpha_0_pred,inv_alpha_0_frac_err,inv_alpha_0_sigma,v_EW_pred,v_EW_frac_err,v_EW_sigma,n_s_pred,n_s_frac_err,n_s_sigma,delta_cp_pred,delta_cp_frac_err,delta_cp_sigma,score_core,score_all,score_core_sigma
102397,6,136.51149317971013,0.0038275045082741877,24976471.63285083,241.31825018583945,0.01990800834278512,245.08749070802764,0.9679376378877491,0.0031481375145083782,0.7232471161307462,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.014334897748802766,0.010342948102123302,17661032.46255255
102203,6,136.46774108617842,0.004146778960419343,27059904.658170268,241.13631793000707,0.02064690955240408,254.1841034996466,0.9679173639663492,0.003127126092184908,0.7184199919879091,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.014891115636709886,0.010727144452666594,19134242.082897805
102071,6,136.4379282374029,0.004364333829029059,28479564.123671252,241.01240797528294,0.021150158495317435,260.37960123585293,0.9679035399820162,0.003112799235170681,0.715128567146712,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.015270504480014007,0.010989575495123579,20138092.917926714
101939,6,136.40808015616344,0.004582145801350056,29900901.325550508,240.88839979940656,0.0216538063544531,266.5800100296721,0.9678896921405523,0.0030984476531789157,0.7118314620362705,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.015650613243272344,0.011252785351478776,21143130.091726877
101807,6,136.37819675549602,0.004800215511989358,31323920.404951252,240.76429319778794,0.02215785396073456,272.78534011060316,0.967875820369813,0.0030840712714405964,0.7085286594792932,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.016031415425762995,0.011516737838245,22149356.532528583
101681,6,136.3496386632578,0.005008613979757835,32683829.559152585,240.64573580016986,0.02263936398273958,278.713209991507,0.9678625567450893,0.003070325158139987,0.7053706535926841,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.016395533165182396,0.01176935487976345,23110957.517262425
101537,6,136.3169612424332,0.005247072640569782,34239897.21746677,240.51013135877494,0.023190109013179503,285.49343206125286,0.9678473714568501,0.0030545874773034404,0.701755108773831,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.016812390183114433,0.012058818111867473,24211263.51044277
101467,6,136.30106109479985,0.005363101623753971,34997047.104768954,240.44416997009458,0.02345800515760467,288.79150149527106,0.9678399793437183,0.0030469264625540143,0.6999950818377069,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.01701529995329086,0.012199811175736283,24746649.3301297
101347,6,136.27378037791513,0.005562178633204571,36296128.8611841,240.33102840730018,0.023917519262041338,294.4485796349909,0.967827291317051,0.0030337768857405436,0.696974123107393,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.017363547431296922,0.012441928166642795,25665238.849408563
101267,6,136.2555768400581,0.005695016266955648,37162963.9972333,240.25555509233806,0.024224047224685005,298.2222453830971,0.9678188214988869,0.003024998962469574,0.6949574997349743,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.01759598923369554,0.012603622871747518,26278183.8522813
101161,6,136.23143691301354,0.00587117382559658,38312484.33268846,240.15549666043637,0.02463042539015364,303.22516697818145,0.9678075852380267,0.0030133539620962792,0.6922821995301667,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.017904308657279894,0.01281820759814457,27091017.476595853
101107,6,136.21913033160837,0.005960979289032697,38898512.01864894,240.10449879827385,0.024837548540842122,305.77506008630735,0.9678018550676637,0.0030074153463195323,0.6909178732532659,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.018061521137531098,0.012927669779329834,27505401.627302904
101009,6,136.1967808260562,0.006124071510796054,39962774.18779993,240.01190448177687,0.02521361188458749,310.4047759111566,0.9677914454398758,0.002996627049306509,0.688439390446631,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.018347077098763653,0.013126568428514921,28257948.62407248
100931,6,136.1789782871002,0.0062539829141864305,40810514.13808588,239.93816761934693,0.025513087404163234,314.09161903265357,0.9677831505969665,0.0029880304663348874,0.6864644278491745,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.018574578476824293,0.013285096934878777,28857391.29160466
100823,6,136.15430786501338,0.006434011682186958,41985296.14221987,239.8360127650153,0.025927979997500964,319.19936174923436,0.9677716513090795,0.002976112870846217,0.6837265021617893,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.018889900119869987,0.013504914345551148,29688087.613147054
100747,6,136.13693272700766,0.006560804190154647,42812683.6663017,239.76408582035955,0.02622010470165074,322.79570898202223,0.9677635493677276,0.0029677162065784965,0.6817974685065694,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.019112012481513792,0.013659816311861724,30273138.942096945
100693,6,136.1245799590356,0.006650946693253334,43400910.712590314,239.71295962967918,0.026427749046871996,325.35201851604114,0.9677577877714398,0.0029617450217015824,0.6804256598666326,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.019269937877441915,0.013769984478929735,30689078.275406796
100613,6,136.10626843764734,0.0067845723209034176,44272887.92155488,239.63718623811485,0.026735495743177438,329.1406880942574,0.9677492444962601,0.0029528909692819122,0.6783915467285994,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.019504065655793764,0.013933356238832429,31305659.272908576
100547,6,136.09115142037615,0.0068948865257272745,44992745.88684985,239.5746453968966,0.02698949964707735,332.26773015516926,0.9677421894729058,0.0029455793065662978,0.6767117792632906,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.019697367227655627,0.014068279335786443,31814675.721662212
100511,6,136.08290195487567,0.006955085783992447,45385577.57734907,239.54052160932903,0.02712809028783594,333.97391953354827,0.9677383386752774,0.0029415884291402066,0.6757949226850918,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.01980285965369235,0.014141926923508973,32092449.67388053
100469,6,136.07327416757173,0.00702534314241138,45844043.639441505,239.50070105841507,0.02728981781165187,335.9649470792462,0.9677338437531076,0.002936929995965985,0.6747247031208522,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.019925983068117097,0.014227896060981144,32416634.135331582
100411,6,136.0599726077686,0.007122409314016197,46477451.249114126,239.44569400359148,0.027513223931478006,338.71529982042574,0.9677276323591112,0.0029304926511671777,0.6732457997883833,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.020096096704833488,0.014346697683996233,32864520.951388508
100379,6,136.05263081248776,0.007175984982671969,46827060.5482016,239.41533695053576,0.02763651632468621,340.23315247321193,0.9677242033349677,0.002926938890006933,0.6724293654684976,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.02018999498558854,0.014412283921427614,33111732.057540398
100357,6,136.04758208834247,0.007212827302785257,47067475.98369194,239.39446303707862,0.027721293814155536,341.2768481460688,0.9677218450352757,0.0029244948028559607,0.6718678655418373,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.020254567490205048,0.014457391044962277,33281731.442278415
100313,6,136.0374816073303,0.007286534073850341,47548451.26998524,239.35270679814226,0.02789088295775215,343.3646600928867,0.9677171263673154,0.0029196044847294633,0.6707443731703474,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.020383754940790613,0.014547645568484714,33621832.328801334
100279,6,136.02967391887978,0.007343509529224958,47920245.95810555,239.3204329273515,0.028021960330795608,344.9783536324247,0.9677134782333549,0.002915823643232326,0.669875769846398,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.020483620199887767,0.014617424238988558,33884730.87398173
100237,6,136.0200257891318,0.00741391533363011,48379680.70800901,239.28055594746263,0.028183917035729707,346.9722026268684,0.9677089694373268,0.002911150831512883,0.6688022469825669,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.020607029383818653,0.01470366505535522,34209600.30115296
100193,6,136.00991426439026,0.00748770269468221,48861181.88617789,239.23876908271546,0.02835363056325455,349.06154586422673,0.9677042432341918,0.002906252704105935,0.6676769605218611,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.020736369713157045,0.01479406390724794,34550073.049387336
100183,6,136.0076156250905,0.007504476676082218,48970640.90045249,239.22927050013178,0.02839220818726433,349.53647499341116,0.96770316871116,0.002905139093336141,0.667421121704772,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.020765772992244014,0.01481461638136303,34627472.260643326
100151,6,136.00025857111,0.007558163692849069,49320976.8042851,239.1988711318181,0.02851567244002073,351.0564434090952,0.9676997292762164,0.002901574542663915,0.6666022086229552,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.020859882707178146,0.014880402321228104,34875197.153937854
100109,6,135.99059917951433,0.007628651678927493,49780947.83265062,239.15896292874106,0.028677755955076507,353.05185356294686,0.9676952127935298,0.002896893764669695,0.6655268556023307,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.020983446011765196,0.014966787828108436,35200445.78724627
100069,6,135.98139631789923,0.0076958082047792675,50219179.33813197,239.1209455784534,0.028832159944548012,354.9527210773306,0.9676909090319483,0.0028924334458994105,0.6645021504638907,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021101171898649927,0.015049103189700808,35510322.25650348
100049,6,135.9767936273569,0.007729395660433939,50438355.0782428,239.10193341195205,0.028909376119112797,355.9033294023976,0.9676887562909033,0.0028902023949666914,0.6639895930722287,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021160051806078644,0.015090276668943841,35665302.90860831
100043,6,135.97541265636013,0.0077394730926852754,50504115.60189819,239.0962293079647,0.028932542815511712,356.1885346017647,0.9676881103566993,0.0028895329637261343,0.6638357992141303,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021177717978146486,0.015102630758394592,35711802.62081968
100003,6,135.96620424983604,0.007806670081692892,50942611.150664635,239.0581965908476,0.029087009215954886,358.0901704576206,0.967683802808262,0.002885068720346223,0.6628101924433502,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021295518341818347,0.015185015388862069,36021865.79687433
99991,6,135.96344107202634,0.007826833964381876,51074191.046364516,239.0467849583577,0.029133356517107845,358.6607520821147,0.9676825100957374,0.002883728983042158,0.6625024037469949,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021330867209971936,0.01520973890088105,36114906.833392076
99971,6,135.95883510270005,0.007860445346479134,51293522.91904508,239.02776370620143,0.02921060959222879,359.6118146899286,0.9676803551151251,0.002881495611073778,0.6619893131250211,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.02138979095029442,0.015250953050355405,36269997.88789574
99961,6,135.95653180249485,0.007877253340149375,51403203.88119741,239.01825220586096,0.0292492396805257,360.0873897069519,0.9676792774092463,0.002880378701675125,0.661732716487221,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021419257014118554,0.015271564004418026,36347554.04000118
99929,6,135.9491598276532,0.00793104923970076,51754250.3022282,238.98781148677423,0.029372871875663085,361.60942566128824,0.9676758277842034,0.002876803590220103,0.6609113771912803,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021513567164311423,0.01533753637476313,36595781.34482477
99907,6,135.94409034440258,0.00796804304632463,51995654.26654355,238.96688002798356,0.029457883080238955,362.65599860082176,0.9676734553124816,0.0028743448155058885,0.6603465029718172,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021578421925121292,0.015382907630718617,36766479.724998474
99901,6,135.94270758114902,0.007978133557305703,52061500.135760665,238.9611709582379,0.029481069944610968,362.9414520881056,0.9676728081538438,0.0028736741152905402,0.6601924175818672,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021596111920172707,0.015395283759024143,36813039.78563529
99881,6,135.93809782255056,0.008011772591057972,52281012.44997317,238.94213920846133,0.02955836565485611,363.8930395769336,0.9676706505840442,0.002871438059948433,0.6596787104867246,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021655085779523076,0.015436544154979066,36968258.43156983
99877,6,135.9371757696879,0.008018501135884237,52324919.72914691,238.9383325783457,0.02957382593475065,364.08337108271525,0.9676702190009592,0.002870990777240331,0.6595759526093323,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021666881880938786,0.015444797457019741,36999305.56641722
99871,6,135.9357926271675,0.008028594414509238,52390783.65869026,238.93262245804382,0.02959701706586051,364.36887709780876,0.9676695715831184,0.0028703198083930076,0.6594218055043841,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.02168457686317083,0.015457178173079721,37045878.39763319
99859,6,135.9330261144798,0.008048782632978884,52522522.358105205,238.9212015869034,0.02964340188894725,364.93992065482956,0.9676682765918423,0.0028689777094437884,0.6591134742481695,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.02171996981377488,0.015481942348630042,37139031.72533475
99839,6,135.92841458532789,0.00808243458708384,52742118.984386235,238.90216493303143,0.029720717516727196,365.8917533484285,0.9676661178118916,0.0028667403999291345,0.6585994790218148,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.02177896690115929,0.015523224086103357,37294309.988904685
99833,6,135.92703096209118,0.008092531373665132,52808005.805181734,238.89645348129648,0.02974391405533069,366.17732593517616,0.9676654700654661,0.0028660690905442272,0.6584452536824107,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021796668178469997,0.015535610580387355,37340899.00668029
99829,6,135.9261085044148,0.00809926287255993,52851932.36119989,238.892645729974,0.02975937888890426,366.36771350130033,0.9676650382056782,0.0028656215210676695,0.6583424299233795,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.02180846958101586,0.015543868748316345,37371959.772315085
99823,6,135.92472475461582,0.00810936058271073,52917825.20877015,238.88693392772637,0.02978257685108287,366.6533036136812,0.9676643903727344,0.002864950122017266,0.6581881839843953,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021826172510899383,0.015556256757154614,37418553.05166398
99817,6,135.92334092886796,0.008119458847087355,52983721.67295422,238.8812219151441,0.029805775667516462,366.93890424279516,0.9676637424878701,0.0028642786691575775,0.6580339256833683,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.02184387643152952,0.015568645673530827,37465148.88834503
99809,6,135.92149570971299,0.008132924061828787,53071589.25176244,238.87360557114548,0.029836708751744472,367.3197214427262,0.9676628785606064,0.00286338331496157,0.657828228715814,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.02186748319916925,0.015585165638882756,37527280.64916715
99793,6,135.91780486621326,0.008159857448124336,53247343.70413034,238.85837176106222,0.029898579477450178,368.08141194688915,0.967661150429061,0.002861592319474556,0.6574167688240474,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.02191470200964543,0.015618210396611858,37651557.81426097
99787,6,135.91642066059023,0.008169958484583942,53313258.257607765,238.85265869650178,0.029921782566396805,368.3670651749111,0.9676605022844844,0.0028609205974551083,0.6572624486867701,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.021932410875124434,0.01563060383735097,37698166.442004025
99767,6,135.91180609290097,0.008203632611967292,53532999.57614392,238.83361362788784,0.029999132369881228,369.3193186056078,0.9676583414272233,0.002858681135064058,0.6567479588626929,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.02199144755328522,0.01567192181765775,37853547.01844876
99761,6,135.91042155787684,0.008213736052182887,53598929.81538819,238.82789965120145,0.030022339163343962,369.6050174399275,0.9676576930574152,0.0028580091796199035,0.6565935850988678,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.022009160692468326,0.015684319161744995,37900166.73770392
99761,7,136.41042155787684,0.004565059767540987,29789406.00586438,254.22568809233113,0.03251436963825492,400.28440461655634,0.9676576930574152,0.0028580091796199035,0.6565935850988678,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023216632008694706,0.01871943184274506,21064290.99616762
99767,7,136.41180609290097,0.004554956327325391,29723475.766620107,254.23171075637546,0.032538830137175956,400.5855378187732,0.9676583414272233,0.002858681135064058,0.6567479588626929,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023232768817338927,0.018729465059148295,21017671.276919827
99787,7,136.41642066059023,0.004521282199942041,29503734.448083952,254.25178469347335,0.03262035859586287,401.58923467366776,0.9676605022844844,0.0028609205974551083,0.6572624486867701,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023286581840774714,0.018762935193185823,20862290.700499903
99793,7,136.41780486621326,0.004511181163482435,29437819.894606523,254.25780639177103,0.032644815172492195,401.8903195885514,0.967661150429061,0.002861592319474556,0.6574167688240474,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023302732813298265,0.018772984030745055,20815682.072764363
99809,7,136.42149570971299,0.004484247777186886,29262065.44223863,254.27386316467783,0.03271002828640174,402.6931582338918,0.9676628785606064,0.00286338331496157,0.657828228715814,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023345817919109276,0.01879979844684799,20691404.907690752
99817,7,136.42334092886796,0.004470782562445454,29174197.863430403,254.28189095710704,0.03274263243078157,403.09454785535195,0.9676637424878701,0.0028642786691575775,0.6580339256833683,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02336736907760409,0.018813215178752347,20629273.146878835
99823,7,136.42472475461582,0.004460684298068829,29108301.399246342,254.28791154158537,0.03276708448373558,403.3955770792687,0.9676643903727344,0.002864950122017266,0.6581881839843953,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023383536195059364,0.018823281881147704,20582677.310205474
99829,7,136.4261085044148,0.004450586587918029,29042408.55167608,254.29393190336452,0.03279153563221722,403.6965951682262,0.9676650382056782,0.0028656215210676695,0.6583424299233795,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023399706516274165,0.01883335213612514,20536084.030864295
99833,7,136.42703096209118,0.0044438550890232315,28998481.99565792,254.29794535417278,0.032807835895430036,403.89726770863916,0.9676654700654661,0.0028660690905442272,0.6584452536824107,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023410488506155794,0.01884006760975861,20505023.265234664
99839,7,136.42841458532789,0.004433758302441938,28932595.174862422,254.30396534483452,0.03283228553665228,404.1982672417262,0.9676661178118916,0.0028667403999291345,0.6585994790218148,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023426664148409385,0.018850143770678177,20458434.247466844
99859,7,136.4330261144798,0.0044001063483369825,28712998.548581395,254.32403037252726,0.0329137778106054,405.2015186263631,0.9676682765918423,0.0028689777094437884,0.6591134742481695,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023480605887014245,0.01888375646339656,20303155.98392311
99871,7,136.4357926271675,0.004379918129867337,28581259.84916645,254.33606820205276,0.03296266835371927,405.80341010263794,0.9676695715831184,0.0028703198083930076,0.6594218055043841,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02351298777082175,0.018903942826562027,20210002.65623746
99877,7,136.4371757696879,0.004369824851242336,28515395.919623103,254.34208678301465,0.03298711226957458,406.1043391507326,0.9676702190009592,0.002870990777240331,0.6595759526093323,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023529183423103027,0.018914041259700923,20163429.825029504
99881,7,136.43809782255056,0.004363096306416072,28471488.64044936,254.3460990467072,0.03300340771142554,406.3049523353598,0.9676706505840442,0.002871438059948433,0.6596787104867246,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023539982263647147,0.018920775488952542,20132382.690187477
99901,7,136.44270758114902,0.004329457272663802,28251976.32623686,254.36615888202545,0.0330848788970248,407.3079441012723,0.9676728081538438,0.0028736741152905402,0.6601924175818672,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02359399724407268,0.0189544698472625,19977164.044280004
99907,7,136.44409034440258,0.004319366761682729,28186130.45701974,254.37217635067663,0.033109318295331924,407.6088175338313,0.9676734553124816,0.0028743448155058885,0.6603465029718172,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023610208461632975,0.018964585674735822,19930603.983651385
99929,7,136.4491598276532,0.004282372955058859,27944726.492704388,254.39423849982643,0.03319892169533925,408.7119249913215,0.9676758277842034,0.002876803590220103,0.6609113771912803,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023669675957430077,0.019001706585803118,19759905.60350808
99961,7,136.45653180249485,0.0042285770555074735,27593680.071673602,254.42632356322807,0.03332923224444833,410.3161781614034,0.9676792774092463,0.002880378701675125,0.661732716487221,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023756247451131023,0.019055782989157295,19511678.298729666
99971,7,136.45883510270005,0.004211769061837234,27483999.109521274,254.4363488491977,0.03336994902606496,410.81744245988574,0.9676803551151251,0.002881495611073778,0.6619893131250211,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02378331869853767,0.019072701745719487,19434122.14663859
99991,7,136.46344107202634,0.004178157679739975,27264667.23684071,254.45639756983454,0.033451375070402634,411.81987849172685,0.9676825100957374,0.002883728983042158,0.6625024037469949,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023837486189796996,0.019106567473520634,19279031.09216398
100003,7,136.46620424983604,0.004157993797050992,27133087.34114083,254.4684256176503,0.03350022588599747,412.4212808825149,0.967683802808262,0.002885068720346223,0.6628101924433502,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023870002585139886,0.01912690488739562,19185990.0556639
100043,7,136.47541265636013,0.004090796808043374,26694591.79237438,254.5085126964496,0.03366303588843149,414.42563482248005,0.9676881103566993,0.0028895329637261343,0.6638357992141303,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02397847580383837,0.01919479290351037,18875926.879669383
100049,7,136.4767936273569,0.004080719375792039,26628831.26871899,254.51452490745663,0.033687453933298,414.72624537283167,0.9676887562909033,0.0028902023949666914,0.6639895930722287,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.023994758001822394,0.019204988850241068,18829427.167467207
100069,7,136.48139631789923,0.004047131920137366,26409655.52860816,254.53456400840054,0.033768840908133126,415.7282004200269,0.9676909090319483,0.0028924334458994105,0.6645021504638907,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.024049052923741095,0.019238999182860202,18674446.515393347
100109,7,136.49059917951433,0.003979975394285593,25971424.02312681,254.57463481715573,0.03393158483127174,417.73174085778635,0.9676952127935298,0.002896893764669695,0.6655268556023307,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02415773844238021,0.019307129128383612,18364570.04619967
100151,7,136.50025857111,0.003909487408207168,25511452.99476129,254.61669856300765,0.034102422886067935,419.8349281503823,0.9676997292762164,0.002901574542663915,0.6666022086229552,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.024271993516140577,0.019378820702363443,18039321.412960302
100183,7,136.5076156250905,0.003855800391440318,25161117.090928677,254.6487398451657,0.03423255562166231,421.4369922582847,0.96770316871116,0.002905139093336141,0.667421121704772,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.024359136489711976,0.01943354823582205,17791596.519720096
100193,7,136.50991426439026,0.0038390264100403096,25051658.076654077,254.65875145412213,0.034273216855341265,421.9375727061063,0.9677042432341918,0.002906252704105935,0.6676769605218611,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.0243863846991537,0.01945066911513575,17714197.30848139
100237,7,136.5200257891318,0.003765239048988209,24570156.898485202,254.70279522946504,0.03445209661873544,424.139761473252,0.9677089694373268,0.002911150831512883,0.6688022469825669,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02450636638225573,0.01952610483187923,17373724.56032492
100279,7,136.52967391887978,0.0036948332445830567,24110722.14858174,254.7448259170751,0.03462280041050729,426.2412958537553,0.9677134782333549,0.002915823643232326,0.669875769846398,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.024621028623628825,0.01959826792362757,17048855.133230966
100313,7,136.5374816073303,0.00363785778920844,23738927.46046143,254.77884282513472,0.03476095696992412,427.9421412567359,0.9677171263673154,0.0029196044847294633,0.6707443731703474,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02471394483646248,0.019656796045148722,16785956.58811532
100357,7,136.54758208834247,0.003564151018143356,23257952.174168125,254.82285417480776,0.03493970503942718,430.142708740388,0.9677218450352757,0.0029244948028559607,0.6718678655418373,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02483431256067203,0.01973268306965541,16445855.701679291
100379,7,136.55263081248776,0.003527308698030068,23017536.738677792,254.84485539645948,0.03502906098797612,431.242769822974,0.9677242033349677,0.002926938890006933,0.6724293654684976,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02489454780017654,0.01977068717541204,16275856.316986093
100411,7,136.5599726077686,0.003473733029374296,22667927.439590316,254.87685187652792,0.03515901176398312,432.8425938263962,0.9677276323591112,0.0029304926511671777,0.6732457997883833,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.024982222973339154,0.01982603723953326,16028645.21090108
100469,7,136.57327416757173,0.00337666685776948,22034519.829917695,254.9348295052443,0.035394482597856776,435.7414752622148,0.9677338437531076,0.002936929995965985,0.6747247031208522,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02514131338492825,0.019926572266543825,15580758.39497081
100511,7,136.58290195487567,0.0033064094993505468,21576053.767825257,254.97680044777726,0.03556494374046489,437.8400223888633,0.9677383386752774,0.0029415884291402066,0.6757949226850918,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.025256658201747797,0.01999954251640462,15256573.933616132
100547,7,136.59115142037615,0.003246210241085374,21183222.077326037,255.012766951418,0.03571101840393957,439.6383475709001,0.9677421894729058,0.0029455793065662978,0.6767117792632906,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02535561788219564,0.02006219982805185,14978799.981483748
100613,7,136.60626843764734,0.003135896036261517,20463364.11203107,255.078684963385,0.035978738377812534,442.9342481692501,0.9677492444962601,0.0029528909692819122,0.6783915467285994,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02553726159173416,0.020177334550315437,14469783.532896265
100693,7,136.6245799590356,0.003002270408611433,19591386.903066505,255.15854991578465,0.03630310257405835,446.9274957892324,0.9677577877714398,0.0029617450217015824,0.6804256598666326,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.025757803517662624,0.020317339341177427,13853202.535612296
100747,7,136.63693272700766,0.002912127905512747,19003159.856777888,255.21243668506187,0.03652195875664802,449.62183425309377,0.9677635493677276,0.0029677162065784965,0.6817974685065694,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.025906890592662456,0.02041211401214226,13437263.202460805
100823,7,136.65430786501338,0.0027853353975450575,18175772.33269606,255.28824721785585,0.03682985629865915,453.4123608927928,0.9677716513090795,0.002976112870846217,0.6837265021617893,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.026117009861933854,0.020545863026485048,12852211.873751195
100931,7,136.6789782871002,0.00260530662954453,17000990.328562066,255.3959174995419,0.037267149295515785,458.7958749770948,0.9677831505969665,0.0029880304663348874,0.6864644278491745,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02641616966223729,0.02073663822351384,12021515.552590583
101009,7,136.6967808260562,0.0024753952261541536,16153250.378276123,255.4736352797354,0.03758279294832017,462.68176398676957,0.9677914454398758,0.002996627049306509,0.688439390446631,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.026632629492053268,0.020874924999447486,11422072.885368751
101107,7,136.71913033160837,0.0023123030043907962,15088988.209125124,255.5712283582077,0.0379791583064239,467.5614179103846,0.9678018550676637,0.0030074153463195323,0.6909178732532659,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02690504795432004,0.021049252076079952,10669525.889038619
101161,7,136.73143691301354,0.002222497540954679,14502960.52316465,255.62497926005335,0.0381974626758726,470.2489630026676,0.9678075852380267,0.0030133539620962792,0.6922821995301667,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.027055365920591705,0.021145580189668098,10255141.738601334
101267,7,136.7555768400581,0.0020463399823137476,13353440.18770949,255.73043895909188,0.03862577759358251,475.5219479545943,0.9678188214988869,0.003024998962469574,0.6949574997349743,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.02735085192486805,0.021335212177821684,9442308.114885258
