p,z,inv_alpha_0_pred,inv_alpha_0_frac_err,inv_alpha_0_sigma,v_EW_pred,v_EW_frac_err,v_EW_sigma,n_s_pred,n_s_frac_err,n_s_sigma,delta_cp_pred,delta_cp_frac_err,delta_cp_sigma,score_core,score_all,score_core_sigma
30059,12,112.73307826799396,0.17734698165778243,1157281943.6193352,209.6649330366134,0.1484650595540029,1827.7533481693297,0.9517571359373734,0.013620959749846147,3.1292533482444163,1.2934462286822819,0.08147677983468389,2.165471748495154,0.16354483454316043,0.12279843444465806,818321910.0790004
30071,2,107.74130932771159,0.21377367955942306,1394985226.4899242,106.45551355497206,0.5676406727521239,6988.224322251398,0.9517635539856831,0.013614308233305887,3.1277252415040118,0.9934460576052707,0.16935948360763314,4.501198719882872,0.42890273922817207,0.31495360908845543,986403513.3184544
30071,3,108.24130932771159,0.21012500327478115,1371175702.6804004,116.77965725022256,0.5257101078294917,6472.017137488872,0.9517635539856831,0.013614308233305887,3.1277252415040118,1.0707963267948966,0.10468534548921689,2.7823038490022975,0.4003271377731733,0.28795312353931446,969567637.5743408
30071,4,108.74130932771159,0.20647632699013926,1347366178.8708766,127.10380094547305,0.4837795429068595,5955.809952726348,0.9517635539856831,0.013614308233305887,3.1277252415040118,1.1235827312949387,0.0605495557734626,1.6092726378902504,0.3719375752344127,0.2648238649723359,952731761.8303114
30071,5,109.24130932771159,0.20282765070549735,1323556655.0613527,137.42794464072355,0.4418489779842273,5439.602767963822,0.9517635539856831,0.013614308233305887,3.1277252415040118,1.1625480363310334,0.02796986928843355,0.7433769704214783,0.34378014430477033,0.24358634927531395,935895886.0863707
30071,6,109.74130932771159,0.19917897442085544,1299747131.251829,147.75208833597404,0.39991841306159515,4923.395583201298,0.9517635539856831,0.013614308233305887,3.1277252415040118,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.31591692021562284,0.22349461251378366,919060010.3425235
30071,7,110.24130932771159,0.19553029813621356,1275937607.442305,158.07623203122452,0.35798784813896306,4407.188398438774,0.9517635539856831,0.013614308233305887,3.1277252415040118,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.2884331784871514,0.2042597749111465,902224134.598775
30071,8,110.74130932771159,0.19188162185157165,1252128083.6327813,168.40037572647503,0.3160572832163308,3890.981213676248,0.9517635539856831,0.013614308233305887,3.1277252415040118,1.2374629934615633,0.03466805473374862,0.9213998547014077,0.2614486212226768,0.18580768719712,885388258.855131
30071,9,111.24130932771159,0.18823294556692974,1228318559.8232574,178.72451942172552,0.27412671829369867,3374.774028913724,0.9517635539856831,0.013614308233305887,3.1277252415040118,1.2545685607780586,0.048970368543527265,1.3015235728457468,0.23513517333575976,0.16819671954532578,868552383.1115974
30071,10,111.74130932771159,0.18458426928228786,1204509036.0137336,189.04866311697603,0.2321961533710664,2858.5668441511984,0.9517635539856831,0.013614308233305887,3.1277252415040118,1.2692849822171328,0.06127506874342213,1.6285551603807304,0.20974556742252737,0.1515968251192769,851716507.368181
30071,11,112.24130932771159,0.18093559299764594,1180699512.2042098,199.37280681222651,0.19026558844843428,2342.359659388674,0.9517635539856831,0.013614308233305887,3.1277252415040118,1.2821211922000837,0.07200768578602319,1.9138042711129721,0.18565920790663568,0.13629851353001696,834880631.6248884
30071,12,112.74130932771159,0.17728691671300403,1156889988.394686,209.69695050747703,0.14833502352580202,1826.1524746261487,0.9517635539856831,0.013614308233305887,3.1277252415040118,1.2934462286822819,0.08147677983468389,2.165471748495154,0.1634532502613574,0.12273726520794823,818044755.8817279
30089,2,107.75365035754793,0.21368362271363925,1394397558.4024796,106.48292939512798,0.5675293258259769,6986.853530243601,0.9517731746579486,0.013604337591513463,3.1254346052503195,0.9934460576052707,0.16935948360763314,4.501198719882872,0.42880661508919893,0.31488805112994556,985987969.2287357
30089,3,108.25365035754793,0.21003494642899737,1370588034.5929558,116.80913263301288,0.5255903962593905,6470.543368349357,0.9517731746579486,0.013604337591513463,3.1254346052503195,1.0707963267948966,0.10468534548921689,2.7823038490022975,0.40022490137517364,0.2878819388755725,969152093.4846216
30089,4,108.75365035754793,0.20638627014435545,1346778510.783432,127.13533587089778,0.48365146669280407,5954.233206455111,0.9517731746579486,0.013604337591513463,3.1254346052503195,1.1235827312949387,0.0605495557734626,1.6092726378902504,0.37182928457707537,0.264747691417634,952316217.7405916
